RCDTS,Type,District,City,County,District Type,District Size,Student Enrollment - Total,Student Enrollment - Low Income %,Avg Class Size – All Grades,Avg Teaching Exp,Bachelor Degree,Masters Degree,Teacher Retention Rate,Teacher Avg Salary,Admin Avg Salary
170640160260000,District,Olympia CUSD 16,Stanford,McLean,UNIT,LARGE,1847.0,38.5,22.0,13.6,75.7,24.3,87.2,48176.62,89155.12
170640190260000,District,Ridgeview CUSD 19,Colfax,McLean,UNIT,MEDIUM,590.0,41.9,19.0,13.1,70.2,29.8,84.0,52770.5,93397.55
170640870250000,District,Bloomington SD 87,Bloomington,McLean,UNIT,LARGE,5315.0,55.5,23.0,14.0,50.2,49.6,91.5,61008.93,96632.72
190220020020000,District,Bensenville SD 2,Bensenville,Dupage,ELEMENTARY,LARGE,2233.0,61.9,22.0,9.5,42.0,58.0,81.2,55753.94,116166.42
190220040020000,District,Addison SD 4,Addison,Dupage,ELEMENTARY,LARGE,4059.0,66.0,22.0,10.4,41.6,57.7,84.2,62639.89,105477.3
190220070020000,District,Wood Dale SD 7,Wood Dale,Dupage,ELEMENTARY,MEDIUM,1077.0,51.3,19.0,11.7,25.6,74.4,72.7,59549.1,120646.24
190220100020000,District,Itasca SD 10,Itasca,Dupage,ELEMENTARY,MEDIUM,1027.0,10.0,24.0,12.9,45.5,51.7,84.4,57050.26,127168.07
190220110020000,District,Medinah SD 11,Roselle,Dupage,ELEMENTARY,MEDIUM,661.0,27.7,20.0,9.3,52.2,47.8,92.6,55362.19,120189.78
190220120020000,District,Roselle SD 12,Roselle,Dupage,ELEMENTARY,MEDIUM,630.0,24.1,18.0,13.3,14.1,85.9,85.1,75041.7,119046.04
190220130020000,District,Bloomingdale SD 13,Bloomingdale,Dupage,ELEMENTARY,MEDIUM,1408.0,5.5,23.0,12.7,42.7,57.3,89.0,61717.22,115922.17
190220150020000,District,Marquardt SD 15,Glendale Heights,Dupage,ELEMENTARY,LARGE,2596.0,61.7,19.0,13.5,33.2,66.8,87.6,83935.51,134153.0
190220160020000,District,Queen Bee SD 16,Glendale Heights,Dupage,ELEMENTARY,LARGE,1777.0,42.4,22.0,13.0,37.4,62.6,87.8,69288.74,116153.0
190220200020000,District,Keeneyville SD 20,Hanover Park,Dupage,ELEMENTARY,MEDIUM,1595.0,52.5,22.0,9.4,45.6,54.4,84.0,53542.91,101921.45
190220250020000,District,Benjamin SD 25,West Chicago,Dupage,ELEMENTARY,MEDIUM,618.0,5.5,21.0,15.4,16.9,83.1,91.1,76293.16,144166.0
190220330020000,District,West Chicago ESD 33,West Chicago,Dupage,ELEMENTARY,LARGE,4458.0,55.7,20.0,11.8,35.9,64.1,83.3,68438.55,93445.0
190220340020000,District,Winfield SD 34,Winfield,Dupage,ELEMENTARY,MEDIUM,304.0,14.5,16.0,14.3,37.3,62.7,84.5,67025.41,149295.08
190220410020000,District,Glen Ellyn SD 41,Glen Ellyn,Dupage,ELEMENTARY,LARGE,3575.0,23.2,23.0,14.3,21.8,78.2,90.4,81387.24,123058.14
190220440020000,District,Lombard SD 44,Lombard,Dupage,ELEMENTARY,LARGE,3179.0,29.5,23.0,14.8,18.8,81.2,91.9,89602.54,123021.06
190220450020000,District,SD 45 DuPage County,Villa Park,Dupage,ELEMENTARY,LARGE,3468.0,47.8,21.0,13.2,33.4,66.6,83.0,70662.29,114708.75
190220480020000,District,Salt Creek SD 48,Villa Park,Dupage,ELEMENTARY,MEDIUM,498.0,36.5,23.0,15.1,25.6,74.4,83.1,70457.57,141920.49
190220530020000,District,Butler SD 53,Oak Brook,Dupage,ELEMENTARY,MEDIUM,527.0,1.9,19.0,14.5,24.5,75.5,84.4,76384.18,142145.14
190220580020000,District,Downers Grove GSD 58,Downers Grove,Dupage,ELEMENTARY,LARGE,5207.0,10.1,22.0,12.8,37.4,61.9,87.9,79401.14,110957.07
190220600020000,District,Maercker SD 60,Westmont,Dupage,ELEMENTARY,MEDIUM,1485.0,34.4,23.0,14.8,19.1,80.9,89.1,78679.18,113724.22
190220610020000,District,Darien SD 61,Darien,Dupage,ELEMENTARY,MEDIUM,1500.0,37.9,25.0,13.4,26.0,74.0,87.1,64471.7,109168.72
190220620020000,District,Gower SD 62,Willowbrook,Dupage,ELEMENTARY,MEDIUM,882.0,11.0,20.0,13.9,32.8,67.2,90.1,78042.86,140114.51
190220630020000,District,Cass SD 63,Darien,Dupage,ELEMENTARY,MEDIUM,777.0,16.0,20.0,14.7,30.8,69.2,88.8,72543.19,132394.83
190220660020000,District,Center Cass SD 66,Downers Grove,Dupage,ELEMENTARY,MEDIUM,1062.0,13.7,23.0,13.6,25.7,74.3,93.9,72825.82,128297.5
190220680020000,District,Woodridge SD 68,Woodridge,Dupage,ELEMENTARY,LARGE,3068.0,45.5,23.0,12.4,31.3,68.2,85.0,76154.25,135649.67
190220860170000,District,Hinsdale Twp HSD 86,Hinsdale,Dupage,HIGH SCHOOL,LARGE,4358.0,14.0,19.0,14.3,23.6,76.4,91.0,101099.84,124799.09
190220870170000,District,Glenbard Twp HSD 87,Glen Ellyn,Dupage,HIGH SCHOOL,LARGE,8137.0,32.2,20.0,17.3,12.5,87.3,96.2,105884.4,124702.42
190220880160000,District,DuPage HSD 88,Addison,Dupage,HIGH SCHOOL,LARGE,3947.0,49.9,20.0,14.6,12.7,87.3,95.0,97646.03,128591.17
190220890040000,District,CCSD 89,Glen Ellyn,Dupage,ELEMENTARY,LARGE,2199.0,17.4,23.0,16.9,22.8,76.5,93.0,87032.94,126948.9
190220930040000,District,CCSD 93,Bloomingdale,Dupage,ELEMENTARY,LARGE,3724.0,38.4,19.0,15.0,32.7,67.3,88.4,79073.98,102323.92
190220940160000,District,CHSD 94,West Chicago,Dupage,HIGH SCHOOL,MEDIUM,2101.0,30.1,22.0,13.0,33.8,66.2,92.2,67239.72,107107.53
190220990160000,District,CHSD 99,Downers Grove,Dupage,HIGH SCHOOL,LARGE,4948.0,22.4,17.0,15.1,15.0,85.0,95.7,92761.31,122176.77
190221000160000,District,Fenton CHSD 100,Bensenville,Dupage,HIGH SCHOOL,MEDIUM,1493.0,51.0,19.0,15.1,16.7,83.3,93.1,103826.55,124857.89
190221080160000,District,Lake Park CHSD 108,Roselle,Dupage,HIGH SCHOOL,MEDIUM,2615.0,17.5,21.0,14.9,15.0,85.0,95.2,95361.59,147341.54
190221800040000,District,CCSD 180,Burr Ridge,Dupage,ELEMENTARY,MEDIUM,618.0,72.3,19.0,11.3,31.7,68.3,74.5,67537.42,142256.46
190221810040000,District,Hinsdale CCSD 181,Clarendon Hills,Dupage,ELEMENTARY,LARGE,3784.0,3.3,17.0,15.1,24.2,75.8,90.3,91254.79,125716.81
190222000260000,District,CUSD 200,Wheaton,Dupage,UNIT,LARGE,12809.0,27.5,24.0,14.6,28.3,71.3,91.4,74927.57,113910.07
190222010260000,District,CUSD 201,Westmont,Dupage,UNIT,MEDIUM,1330.0,35.0,19.0,15.8,14.0,86.0,93.8,89529.16,115822.7
190222020260000,District,Lisle CUSD 202,Lisle,Dupage,UNIT,MEDIUM,1489.0,29.7,18.0,15.0,20.2,79.8,94.4,73052.65,116333.1
190222030260000,District,Naperville CUSD 203,Naperville,Dupage,UNIT,LARGE,16654.0,15.8,23.0,12.8,34.7,64.9,86.6,70791.94,101433.87
190222040260000,District,Indian Prairie CUSD 204,Aurora,Dupage,UNIT,LARGE,27859.0,17.0,27.0,14.3,32.5,67.4,91.9,68161.92,130470.81
190222050260000,District,Elmhurst SD 205,Elmhurst,Dupage,UNIT,LARGE,8599.0,15.6,22.0,12.2,35.1,64.9,88.2,77190.73,118321.08
200240010260000,District,Edwards County CUSD 1,Albion,Edwards,UNIT,MEDIUM,931.0,39.1,19.0,13.4,57.6,42.4,94.7,49147.04,84833.68
200300070260000,District,Gallatin CUSD 7,Junction,Gallatin,UNIT,MEDIUM,756.0,64.3,18.0,13.0,79.2,20.8,87.2,41583.93,76391.53
200330100260000,District,Hamilton Co CUSD 10,Mc Leansboro,Hamilton,UNIT,MEDIUM,1230.0,49.8,24.0,16.3,33.3,66.7,92.9,49989.27,79981.12
200350010260000,District,Hardin County CUSD 1,Elizabethtown,Hardin,UNIT,MEDIUM,579.0,54.9,19.0,20.4,74.4,25.6,93.4,43642.84,82800.93
200760010260000,District,Pope Co CUD 1,Golconda,Pope,UNIT,MEDIUM,534.0,56.6,16.0,13.1,84.0,16.0,92.9,42796.39,75452.39
200830010260000,District,Galatia CUSD 1,Galatia,Saline,UNIT,SMALL,443.0,56.0,16.0,14.8,84.8,12.2,91.8,44200.82,66624.22
200830020260000,District,Carrier Mills-Stonefort CUSD 2,Carrier Mills,Saline,UNIT,SMALL,440.0,30.2,17.0,17.1,67.4,32.6,95.3,48778.43,75587.5
200830030260000,District,Harrisburg CUSD 3,Harrisburg,Saline,UNIT,LARGE,1921.0,61.2,19.0,15.7,66.6,33.4,91.9,52910.52,74600.55
200830040260000,District,Eldorado CUSD 4,Eldorado,Saline,UNIT,MEDIUM,1192.0,61.8,18.0,17.4,62.2,37.2,94.5,43877.13,70592.34
200930170240000,District,Allendale CCSD 17,Allendale,Wabash,UNIT,SMALL,140.0,57.1,14.0,14.6,72.1,27.9,88.9,38672.73,87400.0
200933480260000,District,Wabash CUSD 348,Mount Carmel,Wabash,UNIT,MEDIUM,1485.0,50.2,22.0,16.6,66.6,32.3,80.4,57600.86,89354.71
200960060040000,District,New Hope CCSD 6,Fairfield,Wayne,ELEMENTARY,SMALL,166.0,35.5,18.0,14.1,61.8,38.2,90.5,42572.69,96000.0
200960140040000,District,Geff CCSD 14,Geff,Wayne,ELEMENTARY,SMALL,100.0,48.0,10.0,10.9,82.1,17.9,80.0,36629.91,116450.0
200960170040000,District,Jasper CCSD 17,Fairfield,Wayne,ELEMENTARY,SMALL,169.0,40.2,19.0,14.5,61.5,38.5,94.7,44490.67,79169.0
200961000260000,District,Wayne City CUSD 100,Wayne City,Wayne,UNIT,MEDIUM,565.0,41.8,14.0,13.6,72.1,27.9,91.2,47083.37,71415.75
200961120040000,District,Fairfield PSD 112,Fairfield,Wayne,ELEMENTARY,MEDIUM,673.0,53.2,21.0,17.3,69.1,30.9,90.6,51196.03,84810.41
200962000260000,District,North Wayne CUSD 200,Cisne,Wayne,UNIT,SMALL,385.0,45.5,13.0,14.5,76.7,19.7,90.3,45913.48,70402.29
200962250160000,District,Fairfield Comm H S Dist 225,Fairfield,Wayne,HIGH SCHOOL,SMALL,431.0,34.1,18.0,13.7,54.2,45.8,91.8,53538.61,82204.13
200970010260000,District,Grayville CUSD 1,Grayville,White,UNIT,SMALL,305.0,57.0,16.0,9.3,83.6,16.4,81.2,39659.06,95983.0
200970030260000,District,Norris City-Omaha-Enfield CUSD 3,Norris City,White,UNIT,MEDIUM,729.0,50.1,16.0,11.0,66.3,33.7,85.3,35603.55,66528.39
200970050260000,District,Carmi-White County CUSD 5,Carmi,White,UNIT,MEDIUM,1421.0,57.1,21.0,15.3,40.5,59.5,89.0,55197.89,99423.09
210280470040000,District,Benton CCSD 47,Benton,Franklin,ELEMENTARY,MEDIUM,1159.0,55.2,23.0,15.3,40.4,59.6,90.7,59602.44,103882.93
210280910040000,District,Akin CCSD 91,Akin,Franklin,ELEMENTARY,SMALL,87.0,43.7,8.0,9.4,90.0,10.0,89.3,43416.6,97955.45
210280990260000,District,Christopher USD 99,Christopher,Franklin,UNIT,MEDIUM,772.0,17.9,18.0,16.0,44.1,54.0,92.3,52354.92,97869.07
210281030130000,District,Benton Cons HSD 103,Benton,Franklin,HIGH SCHOOL,SMALL,548.0,53.8,18.0,18.3,46.1,51.2,90.2,60758.77,91023.24
210281150040000,District,Ewing Northern CCSD 115,Ewing,Franklin,ELEMENTARY,SMALL,218.0,52.8,21.0,21.0,18.9,81.1,95.8,49530.0,85000.0
210281680260000,District,Frankfort CUSD 168,West Frankfort,Franklin,UNIT,LARGE,1773.0,47.8,19.0,14.5,52.7,47.3,85.9,58420.6,82297.75
210281740260000,District,Thompsonville CUSD 174,Thompsonville,Franklin,UNIT,SMALL,336.0,40.5,14.0,13.9,81.4,17.4,94.7,42953.97,87322.01
210281880260000,District,Zeigler-Royalton CUSD 188,Zeigler,Franklin,UNIT,MEDIUM,605.0,63.5,17.0,14.9,87.9,12.1,87.0,51906.08,83425.33
210281960260000,District,Sesser-Valier CUSD 196,Sesser,Franklin,UNIT,MEDIUM,646.0,51.1,17.0,17.3,63.2,36.8,87.2,50207.22,84688.52
210440010260000,District,Goreville CUD 1,Goreville,Johnson,UNIT,MEDIUM,597.0,37.4,19.0,16.8,65.8,34.2,95.6,55404.15,260021.32
210440320030000,District,New Simpson Hill SD 32,Tunnel Hill,Johnson,ELEMENTARY,SMALL,244.0,49.6,20.0,12.3,59.4,40.6,90.5,44363.73,71453.5
210440430030000,District,Buncombe Cons SD 43,Buncombe,Johnson,ELEMENTARY,SMALL,62.0,62.9,7.0,15.1,82.8,17.2,94.4,30785.0,62750.0
210440550020000,District,Vienna SD 55,Vienna,Johnson,ELEMENTARY,MEDIUM,423.0,59.3,22.0,17.2,30.4,69.6,87.8,55548.09,96706.15
210440640020000,District,Cypress SD 64,Cypress,Johnson,ELEMENTARY,SMALL,117.0,57.3,11.0,9.1,64.4,35.6,87.5,38007.64,65965.12
210441330170000,District,Vienna HSD 133,Vienna,Johnson,HIGH SCHOOL,SMALL,380.0,45.8,21.0,16.6,65.0,35.0,93.4,49963.87,95505.51
210610010260000,District,Massac UD 1,Metropolis,Massac,UNIT,LARGE,2027.0,59.4,22.0,15.0,48.3,50.3,88.7,54495.35,81769.59
210610380260000,District,Joppa-Maple Grove UD 38,Joppa,Massac,UNIT,SMALL,268.0,62.3,14.0,16.8,59.3,36.6,90.3,52054.24,100543.48
211000010260000,District,Johnston City CUSD 1,Johnston City,Williamson,UNIT,MEDIUM,1104.0,63.0,22.0,14.7,58.6,41.4,90.4,54088.13,87925.0
211000020260000,District,Marion CUSD 2,Marion,Williamson,UNIT,LARGE,4031.0,52.2,22.0,15.1,51.6,47.7,85.1,67670.43,101938.26
211000030260000,District,Crab Orchard CUSD 3,Marion,Williamson,UNIT,MEDIUM,512.0,35.5,20.0,14.1,78.8,21.2,91.0,45720.41,105928.7
211000040260000,District,Herrin CUSD 4,Herrin,Williamson,UNIT,LARGE,2481.0,55.5,20.0,14.8,63.0,36.3,90.7,57995.28,98876.13
211000050260000,District,Carterville CUSD 5,Carterville,Williamson,UNIT,LARGE,2149.0,35.1,19.0,13.2,64.5,34.7,90.2,54312.55,97024.38
240320010260000,District,Coal City CUSD 1,Coal City,Grundy,UNIT,LARGE,2230.0,27.0,21.0,12.6,38.1,61.9,90.4,65987.43,103776.8
240320540020000,District,Morris SD 54,Morris,Grundy,ELEMENTARY,MEDIUM,1186.0,46.6,24.0,9.8,42.6,57.4,79.0,46917.39,85837.0
240320730170000,District,Gardner S Wilmington Twp HSD 73,Gardner,Grundy,HIGH SCHOOL,SMALL,185.0,26.5,13.0,13.5,45.9,54.1,86.5,46830.0,103235.37
240320740030000,District,South Wilmington CCSD 74,South Wilmington,Grundy,ELEMENTARY,SMALL,87.0,13.8,10.0,10.8,62.5,37.5,100.0,38779.0,100470.0
240320750020000,District,Braceville SD 75,Braceville,Grundy,ELEMENTARY,SMALL,120.0,55.0,13.0,9.9,36.4,63.6,68.6,42444.44,72968.0
240321010160000,District,Morris CHSD 101,Morris,Grundy,HIGH SCHOOL,MEDIUM,878.0,17.0,19.0,14.7,39.6,60.4,93.5,56141.77,102077.22
240321110160000,District,Minooka CHSD 111,Channahon,Grundy,HIGH SCHOOL,MEDIUM,2746.0,16.5,23.0,12.9,23.6,76.4,90.7,67622.83,103639.67
240322010040000,District,Minooka CCSD 201,Minooka,Grundy,ELEMENTARY,LARGE,4691.0,24.2,25.0,11.3,43.7,56.3,84.9,56595.34,92122.86
240470180160000,District,Newark CHSD 18,Newark,Kendall,HIGH SCHOOL,SMALL,168.0,21.4,11.0,12.6,48.0,52.0,86.7,49839.05,111683.95
240470660040000,District,Newark CCSD 66,Newark,Kendall,ELEMENTARY,SMALL,265.0,25.3,20.0,11.9,69.6,30.4,72.7,43675.6,80250.0
240470880260000,District,Plano CUSD 88,Plano,Kendall,UNIT,LARGE,2385.0,58.6,21.0,13.0,46.5,53.5,86.1,61672.56,128885.64
240470900040000,District,Lisbon CCSD 90,Newark,Kendall,ELEMENTARY,SMALL,112.0,13.4,13.0,14.6,55.2,44.8,93.5,40719.67,97544.24
240471150260000,District,Yorkville CUSD 115,Yorkville,Kendall,UNIT,LARGE,6146.0,17.7,21.0,9.5,41.3,58.7,85.9,54538.76,101822.39
240473080260000,District,CUSD 308,Oswego,Kendall,UNIT,LARGE,18096.0,24.1,23.0,11.8,27.7,72.1,87.2,65231.65,83601.67
260290010260000,District,Astoria CUSD 1,Astoria,Fulton,UNIT,SMALL,351.0,53.3,16.0,9.8,88.9,11.1,73.2,33438.98,85558.1
260290020260000,District,V I T CUSD 2,Table Grove,Fulton,UNIT,SMALL,378.0,40.5,13.0,15.2,59.5,40.5,82.5,41951.75,84438.86
260290030260000,District,CUSD 3 Fulton County,Cuba,Fulton,UNIT,SMALL,424.0,49.1,15.0,14.7,83.9,16.1,74.5,39431.26,98106.84
260290040260000,District,Spoon River Valley CUSD 4,London Mills,Fulton,UNIT,SMALL,337.0,45.4,12.0,15.9,85.1,14.9,88.9,40063.24,71726.84
260290660250000,District,Canton Union SD 66,Canton,Fulton,UNIT,LARGE,2497.0,51.6,19.0,13.9,64.6,34.8,89.3,49512.49,84075.16
260290970260000,District,Lewistown CUSD 97,Lewistown,Fulton,UNIT,MEDIUM,657.0,52.5,18.0,16.6,61.9,36.1,81.8,48074.76,84937.0
260343070160000,District,Illini West H S Dist 307,Carthage,Hancock,HIGH SCHOOL,SMALL,341.0,39.9,13.0,18.7,80.2,19.8,88.6,46001.58,87891.94
260343160260000,District,Warsaw CUSD 316,Warsaw,Hancock,UNIT,SMALL,416.0,35.8,17.0,13.8,60.9,39.1,81.8,39697.88,80576.67
260343170040000,District,Carthage ESD 317,Carthage,Hancock,ELEMENTARY,MEDIUM,436.0,43.1,23.0,18.3,65.6,30.7,84.9,43616.51,78924.57
260343250260000,District,Nauvoo-Colusa CUSD 325,Nauvoo,Hancock,UNIT,SMALL,251.0,45.8,16.0,11.0,77.3,22.7,83.6,41824.15,103396.5
260343270040000,District,Dallas ESD 327,Dallas City,Hancock,ELEMENTARY,SMALL,183.0,98.9,17.0,10.4,78.2,16.4,76.0,36839.07,79996.67
260343280240000,District,Hamilton CCSD 328,Hamilton,Hancock,UNIT,MEDIUM,603.0,44.9,19.0,12.4,70.3,27.5,84.5,42454.48,87114.98
260343370260000,District,Southeastern CUSD 337,Augusta,Hancock,UNIT,SMALL,484.0,63.2,16.0,13.6,58.8,41.2,79.6,40350.44,88881.75
260343470040000,District,La Harpe CSD 347,La Harpe,Hancock,ELEMENTARY,SMALL,210.0,58.1,16.0,10.3,80.6,19.4,67.3,37514.96,85140.67
260621030260000,District,West Prairie CUSD 103,Colchester,McDonough,UNIT,MEDIUM,608.0,49.0,16.0,14.4,83.0,17.0,84.2,42662.85,83530.9
260621700260000,District,Bushnell Prairie City CUSD 170,Bushnell,McDonough,UNIT,MEDIUM,696.0,56.8,14.0,12.1,74.1,25.9,78.2,39088.91,91649.0
260621850260000,District,Macomb CUSD 185,Macomb,McDonough,UNIT,LARGE,2076.0,46.8,19.0,13.6,55.1,44.2,87.7,47381.03,97752.95
260850050260000,District,Schuyler-Industry CUSD 5,Rushville,Schuyler,UNIT,MEDIUM,1071.0,40.1,19.0,16.3,59.3,40.7,57.1,47981.79,84764.68
280060170040000,District,Ohio CCSD 17,Ohio,Bureau,ELEMENTARY,SMALL,69.0,46.4,8.0,20.4,53.4,46.6,92.6,49453.07,105136.13
280060840040000,District,Malden CCSD 84,Malden,Bureau,ELEMENTARY,SMALL,91.0,50.5,9.0,12.5,62.5,37.5,89.7,34642.25,100580.0
280060940040000,District,Ladd CCSD 94,Ladd,Bureau,ELEMENTARY,SMALL,212.0,51.4,20.0,9.8,68.8,31.3,82.2,37590.33,89618.27
280060980020000,District,Dalzell SD 98,Dalzell,Bureau,ELEMENTARY,SMALL,59.0,32.2,7.0,20.1,84.9,15.1,91.7,34968.35,84941.18
280060990040000,District,Spring Valley CCSD 99,Spring Valley,Bureau,ELEMENTARY,MEDIUM,637.0,67.7,19.0,9.5,66.0,34.0,85.3,43875.95,82833.33
280061030220000,District,DePue USD 103,DePue,Bureau,UNIT,SMALL,429.0,71.1,11.0,10.7,67.1,32.9,84.4,40786.1,100250.0
280061150020000,District,Princeton ESD 115,Princeton,Bureau,ELEMENTARY,MEDIUM,1172.0,42.2,23.0,14.8,44.9,52.5,92.2,50284.97,104362.83
280063030260000,District,La Moille CUSD 303,La Moille,Bureau,UNIT,SMALL,226.0,46.9,13.0,13.9,59.0,41.0,85.5,44616.08,95690.33
280063400260000,District,Bureau Valley CUSD 340,Manlius,Bureau,UNIT,MEDIUM,1118.0,48.6,19.0,15.5,72.3,27.7,87.3,53627.45,90456.0
280065000150000,District,Princeton HSD 500,Princeton,Bureau,HIGH SCHOOL,SMALL,531.0,36.7,17.0,16.3,37.3,62.7,87.5,67419.42,108738.0
280065020170000,District,Hall HSD 502,Spring Valley,Bureau,HIGH SCHOOL,SMALL,438.0,46.1,15.0,13.5,30.1,66.8,88.9,55972.52,93332.8
280065050160000,District,Ohio CHSD 505,Ohio,Bureau,HIGH SCHOOL,SMALL,35.0,51.4,7.0,14.9,54.2,45.8,81.8,45932.59,103853.29
280371900020000,District,Colona SD 190,Colona,Henry,ELEMENTARY,MEDIUM,468.0,57.3,22.0,10.3,76.7,23.3,82.1,39443.93,106793.83
280372230260000,District,Orion CUSD 223,Orion,Henry,UNIT,MEDIUM,1061.0,16.3,19.0,14.3,60.0,38.5,89.3,52829.47,110645.82
280372240260000,District,Galva CUSD 224,Galva,Henry,UNIT,MEDIUM,519.0,53.0,15.0,14.5,61.5,38.5,89.1,44606.31,92817.75
280372250260000,District,AlWood CUSD 225,Woodhull,Henry,UNIT,SMALL,395.0,44.3,14.0,14.8,64.5,32.6,83.7,51710.56,107170.67
280372260260000,District,Annawan CUSD 226,Annawan,Henry,UNIT,SMALL,358.0,38.0,15.0,15.0,41.9,58.1,90.8,46225.92,81697.34
280372270260000,District,Cambridge CUSD 227,Cambridge,Henry,UNIT,SMALL,478.0,41.4,16.0,13.1,68.2,31.8,93.3,46117.22,106707.24
280372280260000,District,Geneseo CUSD 228,Geneseo,Henry,UNIT,LARGE,2623.0,23.3,23.0,14.2,39.4,60.6,87.7,52127.46,101483.31
280372290260000,District,Kewanee CUSD 229,Kewanee,Henry,UNIT,LARGE,1969.0,74.4,18.0,12.4,64.4,34.8,84.6,46521.0,106083.2
280372300260000,District,Wethersfield CUSD 230,Kewanee,Henry,UNIT,MEDIUM,590.0,43.2,17.0,17.4,29.1,70.9,92.9,50809.23,105800.0
280880010260000,District,Bradford CUSD 1,Bradford,Stark,UNIT,SMALL,157.0,52.9,14.0,9.8,79.3,20.7,82.5,36099.86,303030.3
280881000260000,District,Stark County CUSD 100,Wyoming,Stark,UNIT,MEDIUM,727.0,41.1,14.0,14.7,59.5,40.5,80.0,45690.41,95502.25
300020010220000,District,Cairo USD 1,Cairo,Alexander,UNIT,SMALL,388.0,98.5,19.0,15.7,65.0,35.0,72.5,46828.85,91791.83
300020050260000,District,Egyptian CUSD 5,Tamms,Alexander,UNIT,SMALL,448.0,85.5,15.0,17.1,51.8,48.2,86.3,47786.64,86038.33
300390860030000,District,DeSoto Cons SD 86,De Soto,Jackson,ELEMENTARY,SMALL,225.0,59.1,23.0,11.9,68.8,31.3,85.1,42072.0,111134.0
300390950020000,District,Carbondale ESD 95,Carbondale,Jackson,ELEMENTARY,MEDIUM,1536.0,36.4,18.0,13.2,40.7,59.3,77.4,64691.07,104300.74
300391300040000,District,Giant City CCSD 130,Carbondale,Jackson,ELEMENTARY,SMALL,211.0,34.6,22.0,14.8,34.2,65.8,93.3,50266.33,7100.0
300391400040000,District,Unity Point CCSD 140,Carbondale,Jackson,ELEMENTARY,MEDIUM,683.0,60.5,19.0,11.1,59.9,40.1,84.1,46651.38,97951.0
300391650160000,District,Carbondale CHSD 165,Carbondale,Jackson,HIGH SCHOOL,MEDIUM,1009.0,58.4,18.0,15.3,48.8,49.9,90.9,63198.77,90347.08
300391760260000,District,Trico CUSD 176,Campbell Hill,Jackson,UNIT,MEDIUM,964.0,53.6,20.0,13.7,73.6,26.4,90.1,47097.51,85396.55
300391860260000,District,Murphysboro CUSD 186,Murphysboro,Jackson,UNIT,LARGE,2047.0,95.1,22.0,13.2,69.4,29.9,82.4,49636.72,72528.11
300391960260000,District,Elverado CUSD 196,Elkville,Jackson,UNIT,SMALL,413.0,61.5,14.0,11.8,80.1,19.9,79.4,39425.47,77142.98
300730050020000,District,Tamaroa School Dist 5,Tamaroa,Perry,ELEMENTARY,SMALL,98.0,82.7,11.0,17.2,40.3,59.7,100.0,47024.77,80400.0
300730500020000,District,Pinckneyville SD 50,Pinckneyville,Perry,ELEMENTARY,MEDIUM,550.0,39.5,23.0,16.5,54.2,45.8,89.7,56136.92,110741.0
300731010160000,District,Pinckneyville CHSD 101,Pinckneyville,Perry,HIGH SCHOOL,SMALL,451.0,38.1,18.0,13.9,74.2,25.8,90.7,51013.3,103990.0
300732040040000,District,CCSD 204,Pinckneyville,Perry,ELEMENTARY,SMALL,148.0,29.7,17.0,12.2,71.2,28.8,87.9,40483.85,104150.0
300733000260000,District,Du Quoin CUSD 300,Du Quoin,Perry,UNIT,MEDIUM,1529.0,54.5,18.0,15.0,78.5,21.5,91.1,50745.68,98029.57
300771000260000,District,Century CUSD 100,Ullin,Pulaski,UNIT,SMALL,367.0,63.2,20.0,12.4,79.9,16.3,75.0,43239.69,74650.71
300771010260000,District,Meridian CUSD 101,Mounds,Pulaski,UNIT,SMALL,456.0,99.6,15.0,13.3,62.3,34.6,72.4,41389.1,82565.5
300910160040000,District,Lick Creek CCSD 16,Buncombe,Union,ELEMENTARY,SMALL,147.0,36.7,14.0,15.0,88.4,11.6,90.3,34806.05,71440.46
300910170220000,District,Cobden SUD 17,Cobden,Union,UNIT,MEDIUM,529.0,59.5,17.0,12.9,60.6,39.4,88.1,47292.22,103751.0
300910370040000,District,Anna CCSD 37,Anna,Union,ELEMENTARY,MEDIUM,694.0,57.8,25.0,14.5,46.3,53.7,92.7,53369.56,92991.53
300910430040000,District,County of Union Sch Dist No43,Jonesboro,Union,ELEMENTARY,MEDIUM,457.0,49.5,21.0,13.9,51.4,48.6,57.6,44446.4,85677.68
300910660220000,District,Dongola USD 66,Dongola,Union,UNIT,SMALL,281.0,91.8,16.0,10.4,83.3,16.7,75.0,36262.94,89550.39
300910810160000,District,Anna Jonesboro CHSD 81,Anna,Union,HIGH SCHOOL,SMALL,521.0,44.5,15.0,12.3,55.9,44.1,95.0,54340.55,104880.67
300910840260000,District,Shawnee CUSD 84,Wolf Lake,Union,UNIT,SMALL,331.0,99.4,18.0,12.9,70.9,29.1,90.0,43021.44,79692.85
310450460220000,District,SD U-46,Elgin,Kane,UNIT,LARGE,38764.0,59.1,22.0,13.4,33.5,66.0,84.7,68004.51,103071.1
310451010220000,District,Batavia USD 101,Batavia,Kane,UNIT,LARGE,5828.0,17.3,24.0,14.0,28.1,71.9,90.5,78220.71,110849.79
310451290220000,District,Aurora West USD 129,Aurora,Kane,UNIT,LARGE,12316.0,50.4,22.0,13.1,27.3,72.5,87.0,67970.08,91533.29
310451310220000,District,Aurora East USD 131,Aurora,Kane,UNIT,LARGE,14061.0,71.7,23.0,10.9,43.9,55.9,87.0,59698.24,93573.37
